geneID,time,Myc_gene,Gen_type,Gen_sign_Mock,Gen_sign_Myc,ASE_type,ASE_sign,F0_Oh43_logFC,F0_Oh43_adj.P.Val,F1_allele_logFC,F1_allele_adj.P.Val,myc_Oh43_logFC,myc_Oh43_adj.P.Val,mock_Oh43_logFC,mock_Oh43_adj.P.Val,Working.Symbol,v4.Gene.Model.ID,v3.Gene.Model.ID,Full.Name,Working.Source,chr,start_V5_bp,end_V5_bp,pos_v5_bp,chr_start_bp,pos_v5_cum_bp,armando_hotlist
Zm00001eb261500,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.319542919489239,0.317064546044005,0.681756176900413,0.0331531193124287,aaap43,Zm00001d035166,GRMZM2G127338,amino acid/auxin permease43,NA,chr6,12679913,12682491,12681202,1266829338,1279510540,NA
Zm00001eb261500,T2,non-signi,8_Conserved,up,down,Compensatory,down,-0.412742120478985,0.456627965661554,-2.1175625397725,0.00110234958045601,-0.245565267589958,0.490843352263131,0.234638080406743,0.493250216902984,aaap43,Zm00001d035166,GRMZM2G127338,amino acid/auxin permease43,NA,chr6,12679913,12682491,12681202,1266829338,1279510540,NA
Zm00001eb261510,T1,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-5.51047863907792,1.28282097631766e-6,-6.05370327666255,2.83913641928279e-7,aaap44,Zm00001d035166,GRMZM2G429322,amino acid/auxin permease44,NA,chr6,12684187,12687135,12685661,1266829338,1279514999,NA
Zm00001eb261510,T2,NA,3_Modulated,down,down,NA,NA,NA,NA,NA,NA,-1.01051924924075,4.50516845458605e-4,-3.42928541566521,1.6031130615503e-5,aaap44,Zm00001d035166,GRMZM2G429322,amino acid/auxin permease44,NA,chr6,12684187,12687135,12685661,1266829338,1279514999,NA
Zm00001eb264210,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.342095161333597,0.0375373254154672,-0.31190531280245,0.0191282540426142,aaap45,Zm00001d035243,AC205362.4_FG002,amino acid/auxin permease45,NA,chr6,25976512,25978877,25977694,1266829338,1292807032,NA
Zm00001eb264210,T2,NA,2_Mock conditional,down,up,NA,NA,NA,NA,NA,NA,0.0555345989354159,0.798399029996754,-0.715622888900512,5.32843602476691e-4,aaap45,Zm00001d035243,AC205362.4_FG002,amino acid/auxin permease45,NA,chr6,25976512,25978877,25977694,1266829338,1292807032,NA
Zm00001eb277520,T1,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,1.23102059836903,0.195163402848546,-2.06587788361724,0.0617945759907091,aaap46,Zm00001d036984,GRMZM2G331283,amino acid/auxin permease46,NA,chr6,115286249,115288315,115287282,1266829338,1382116620,NA
Zm00001eb277520,T2,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,1.09771755014173,0.281425822747795,0.461087824699723,0.599278629275857,aaap46,Zm00001d036984,GRMZM2G331283,amino acid/auxin permease46,NA,chr6,115286249,115288315,115287282,1266829338,1382116620,NA
Zm00001eb278120,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,1.70001837925268,9.6445419361139e-4,1.55699075535368,5.5099500048636e-6,aaap47,Zm00001d037057,GRMZM2G134888,amino acid/auxin permease47,NA,chr6,117816636,117822978,117819807,1266829338,1384649145,NA
Zm00001eb278120,T2,NA,4_Antagonistic,down,up,NA,NA,NA,NA,NA,NA,3.72621426900665,1.23830203540809e-4,-1.63659060537787,0.0167471521039878,aaap47,Zm00001d037057,GRMZM2G134888,amino acid/auxin permease47,NA,chr6,117816636,117822978,117819807,1266829338,1384649145,NA
Zm00001eb279680,T1,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-0.0462366612200784,0.84848391723339,-1.70386863200297,7.00987863467207e-8,aaap48,Zm00001d037229,GRMZM2G010433,amino acid/auxin permease48,NA,chr6,123833803,123841105,123837454,1266829338,1390666792,NA
Zm00001eb279680,T2,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-1.4696740822586,0.00684676660094177,-2.36567884696517,3.51513925458257e-4,aaap48,Zm00001d037229,GRMZM2G010433,amino acid/auxin permease48,NA,chr6,123833803,123841105,123837454,1266829338,1390666792,NA
Zm00001eb297990,T1,NA,7_Myc responsive,up,up,NA,NA,NA,NA,NA,NA,0.0253379682035432,0.810722436591148,0.114843119521446,0.364440228831723,aaap51,Zm00001d018598,GRMZM5G894233,amino acid/auxin permease51,NA,chr7,412345,416592,414468,1448186572,1448601040,NA
Zm00001eb297990,T2,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-0.13510531911586,0.203102796604091,-0.510212094908617,0.0014809874907433,aaap51,Zm00001d018598,GRMZM5G894233,amino acid/auxin permease51,NA,chr7,412345,416592,414468,1448186572,1448601040,NA
Zm00001eb299500,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.478619197935195,0.0323290042578449,0.195742576356577,0.161825989308611,aaap52,Zm00001d018751,GRMZM2G108023,amino acid/auxin permease52,NA,chr7,4131802,4134061,4132932,1448186572,1452319504,NA
Zm00001eb299500,T2,signi,4_Antagonistic,down,up,Conserved,up,0.487233213306628,0.177600898037196,0.0502557839552929,0.948679419271047,1.02571741015972,1.28988297730895e-4,-1.00836199934216,6.20167624278807e-4,aaap52,Zm00001d018751,GRMZM2G108023,amino acid/auxin permease52,NA,chr7,4131802,4134061,4132932,1448186572,1452319504,NA
Zm00001eb303770,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.301583224530072,0.0930287816661612,-0.108335901307149,0.450292943627113,aaap53,Zm00001d019225,GRMZM2G173967,amino acid/auxin permease53,NA,chr7,22427127,22431125,22429126,1448186572,1470615698,NA
Zm00001eb303770,T2,non-signi,8_Conserved,up,down,Conserved,down,-0.459607686027364,0.160192911715687,-0.954193897693897,0.110238379347401,-0.171960606720434,0.28892346422157,0.115122869636905,0.533490651983981,aaap53,Zm00001d019225,GRMZM2G173967,amino acid/auxin permease53,NA,chr7,22427127,22431125,22429126,1448186572,1470615698,NA
Zm00001eb349050,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.994815058317926,0.0143007259978646,1.30213601192067,1.4272693306416801e-07,aaap54,Zm00001d010231,GRMZM2G164814,amino acid/auxin permease54,NA,chr8,104800163,104803297,104801730,1633995488,1738797218,NA
Zm00001eb349050,T2,NA,3_Modulated,up,up,NA,NA,NA,NA,NA,NA,0.55807126097124,0.00314010827440648,1.64898543714635,3.33154414054568e-5,aaap54,Zm00001d010231,GRMZM2G164814,amino acid/auxin permease54,NA,chr8,104800163,104803297,104801730,1633995488,1738797218,NA
Zm00001eb366300,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.62581378162944,1.27418851472691e-4,0.777757810054623,3.65223240867867e-5,aaap55,Zm00001d012229,GRMZM2G092945,amino acid/auxin permease55,NA,chr8,171756795,171762937,171759866,1633995488,1805755354,NA
Zm00001eb366300,T2,signi,3_Modulated,up,up,Conserved,down,0.323329805526374,0.326260909211253,-0.732255688512027,0.217077414626306,0.840976924861873,6.27296083250084e-5,1.53307971479599,3.97030621279785e-8,aaap55,Zm00001d012229,GRMZM2G092945,amino acid/auxin permease55,NA,chr8,171756795,171762937,171759866,1633995488,1805755354,NA
Zm00001eb368680,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.44052787151436,0.00136250663550393,-1.8112625934233,4.77945637454244e-5,aaap57,Zm00001d012485,GRMZM2G036448,amino acid/auxin permease57,NA,chr8,176612831,176617867,176615349,1633995488,1810610837,NA
Zm00001eb368680,T2,NA,3_Modulated,down,down,NA,NA,NA,NA,NA,NA,-1.31222023862427,0.0130697693278317,-3.53428340190204,2.96883402728644e-6,aaap57,Zm00001d012485,GRMZM2G036448,amino acid/auxin permease57,NA,chr8,176612831,176617867,176615349,1633995488,1810610837,NA
Zm00001eb380520,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.277620965630846,0.0666343416719314,-0.00541743177802723,0.975662850969832,aaap58,Zm00001d045740,GRMZM2G150406,amino acid/auxin permease58,NA,chr9,38201641,38205180,38203410,1816406690,1854610100,NA
Zm00001eb380520,T2,NA,2_Mock conditional,down,up,NA,NA,NA,NA,NA,NA,0.0242327820964603,0.889279466103856,-0.734928597408111,0.00143621904759569,aaap58,Zm00001d045740,GRMZM2G150406,amino acid/auxin permease58,NA,chr9,38201641,38205180,38203410,1816406690,1854610100,NA
Zm00001eb384590,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.734099569237722,0.410375600321296,-0.0450789445784034,0.94056544922445,aaap59,Zm00001d046235,GRMZM2G145989,amino acid/auxin permease59,NA,chr9,79147326,79152172,79149749,1816406690,1895556439,NA
Zm00001eb384590,T2,NA,Ambiguous,down,up,NA,NA,NA,NA,NA,NA,0.075127300441658,0.921350557295721,-1.79119453213771,0.079910541938709,aaap59,Zm00001d046235,GRMZM2G145989,amino acid/auxin permease59,NA,chr9,79147326,79152172,79149749,1816406690,1895556439,NA
Zm00001eb067590,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.68533734263288,1.025335164382e-5,-1.09505623765661,6.03661695355937e-5,aaap6,Zm00001d001984,GRMZM2G042933,amino acid/auxin permease6,NA,chr2,4214599,4217463,4216031,308452471,312668502,NA
Zm00001eb067590,T2,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-0.982178524108524,5.4019217844131e-4,-1.26752787900903,2.54813514643107e-4,aaap6,Zm00001d001984,GRMZM2G042933,amino acid/auxin permease6,NA,chr2,4214599,4217463,4216031,308452471,312668502,NA
Zm00001eb384620,T1,NA,Ambiguous,up,down,NA,NA,NA,NA,NA,NA,-0.0978450926073314,0.409488011436319,0.290403479205057,0.0694991539234472,aaap60,Zm00001d046263,GRMZM2G136300,amino acid/auxin permease60,NA,chr9,79401494,79412414,79406954,1816406690,1895813644,NA
Zm00001eb384620,T2,signi,3_Modulated,up,up,Trans,down,0.531081851812209,0.0448289262361784,-0.165115354958613,0.527307822336975,0.438645768330002,0.00180398541417356,1.07138130914124,0.00299072228127654,aaap60,Zm00001d046263,GRMZM2G136300,amino acid/auxin permease60,NA,chr9,79401494,79412414,79406954,1816406690,1895813644,NA
Zm00001eb386970,T1,NA,7_Myc responsive,up,down,NA,NA,NA,NA,NA,NA,-0.0939768601832244,0.407615962898351,0.112334245512522,0.312408179772535,aaap61,Zm00001d046586,GRMZM2G087635,amino acid/auxin permease61,NA,chr9,99331241,99333746,99332494,1816406690,1915739184,NA
Zm00001eb386970,T2,signi,Ambiguous,up,up,Conserved,down,-0.319519760963537,0.511989059077699,-0.475421427882583,0.506911155332798,0.241001232529721,0.056468622362951,0.285506306036034,0.155603377049906,aaap61,Zm00001d046586,GRMZM2G087635,amino acid/auxin permease61,NA,chr9,99331241,99333746,99332494,1816406690,1915739184,NA
Zm00001eb387570,T1,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-0.0694710603853158,0.551513639716173,-0.455397364788617,0.00356831201487892,aaap62,Zm00001d046661,GRMZM2G177659,amino acid/auxin permease62,NA,chr9,102851992,102855389,102853690,1816406690,1919260380,NA
Zm00001eb387570,T2,signi,3_Modulated,down,down,Trans,down,-0.777383856063298,0.00255793169504006,-1.35370347771949,0.0775656585495426,-0.591192412495983,5.91384843638371e-4,-1.76509408766745,2.20083744695337e-7,aaap62,Zm00001d046661,GRMZM2G177659,amino acid/auxin permease62,NA,chr9,102851992,102855389,102853690,1816406690,1919260380,NA
Zm00001eb404730,T1,NA,7_Myc responsive,down,up,NA,NA,NA,NA,NA,NA,0.218847386176175,0.0743138519345332,-0.056702073019189,0.518498430837845,aaap63,Zm00001d048577,GRMZM2G105192,amino acid/auxin permease63,NA,chr9,162874053,162897629,162885841,1816406690,1979292531,NA
Zm00001eb404730,T2,NA,1_Myc conditional,down,up,NA,NA,NA,NA,NA,NA,0.560793663602206,9.20081905922139e-5,-0.175655823078619,0.317014130958784,aaap63,Zm00001d048577,GRMZM2G105192,amino acid/auxin permease63,NA,chr9,162874053,162897629,162885841,1816406690,1979292531,NA
Zm00001eb408350,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.713122507234157,0.0216735427534888,0.669095838121545,0.00360939077285301,aaap64,Zm00001d023592,GRMZM2G076593,amino acid/auxin permease64,NA,chr10,10954954,10957199,10956076,1979411434,1990367510,NA
Zm00001eb408350,T2,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.107077397007781,0.617583702937142,0.802744295716866,0.155248003587479,aaap64,Zm00001d023592,GRMZM2G076593,amino acid/auxin permease64,NA,chr10,10954954,10957199,10956076,1979411434,1990367510,NA
Zm00001eb408380,T1,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,0.402399294739513,0.272365140666644,1.22124741867452,7.75233142456537e-4,aaap66,Zm00001d023596,GRMZM2G157168,amino acid/auxin permease66,NA,chr10,11187366,11189668,11188517,1979411434,1990599951,NA
Zm00001eb408380,T2,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.377401521999956,0.0512975133457321,1.36375687501196,0.0121351381368269,aaap66,Zm00001d023596,GRMZM2G157168,amino acid/auxin permease66,NA,chr10,11187366,11189668,11188517,1979411434,1990599951,NA
Zm00001eb408430,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.233239506565181,0.810534640039391,-0.673068816308085,0.456218190033131,aaap67,Zm00001d023603,GRMZM2G413943,amino acid/auxin permease67,NA,chr10,11508098,11513323,11510710,1979411434,1990922144,NA
Zm00001eb408430,T2,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.350284937843443,0.666457801930097,0.668116346872482,0.568695114389511,aaap67,Zm00001d023603,GRMZM2G413943,amino acid/auxin permease67,NA,chr10,11508098,11513323,11510710,1979411434,1990922144,NA
Zm00001eb412940,T1,NA,8_Conserved,down,up,NA,NA,NA,NA,NA,NA,0.0762540352700538,0.942165198070833,-0.863468386228403,0.295693453517063,aaap68,Zm00001d024204,GRMZM2G149216,amino acid/auxin permease68,NA,chr10,56103812,56107006,56105409,1979411434,2035516843,NA
Zm00001eb412940,T2,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-1.49860031531989,0.0757218199965399,-0.435991289811959,0.643621475620616,aaap68,Zm00001d024204,GRMZM2G149216,amino acid/auxin permease68,NA,chr10,56103812,56107006,56105409,1979411434,2035516843,NA
Zm00001eb429100,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.743074158921306,4.14893532439482e-5,0.56764814003975,0.00141457787985769,aaap70,Zm00001d026121,GRMZM2G455128,amino acid/auxin permease70,NA,chr10,140331534,140333573,140332554,1979411434,2119743988,NA
Zm00001eb429100,T2,non-signi,5_Constitutive,up,up,Trans,down,0.966501623128548,0.00838534684174976,-0.736903108455394,0.300736824246587,1.16671606377936,8.11556864786377e-6,0.773114393554492,0.00538518709468239,aaap70,Zm00001d026121,GRMZM2G455128,amino acid/auxin permease70,NA,chr10,140331534,140333573,140332554,1979411434,2119743988,NA
Zm00001eb429210,T1,NA,1_Myc conditional,up,up,NA,NA,NA,NA,NA,NA,1.37691728318026,8.70609669482843e-4,0.431893839908346,0.0609741003556593,aaap71,Zm00001d026131,GRMZM2G360519,amino acid/auxin permease71,NA,chr10,140744646,140747191,140745918,1979411434,2120157352,NA
Zm00001eb429210,T2,non-signi,5_Constitutive,up,up,Conserved,up,1.17058561712482,0.0536006872131388,0.939036416292228,0.370348510764314,1.79755249685653,2.8263272252668e-5,1.40697519601891,0.00231990035674084,aaap71,Zm00001d026131,GRMZM2G360519,amino acid/auxin permease71,NA,chr10,140744646,140747191,140745918,1979411434,2120157352,NA
Zm00001eb074030,T1,NA,7_Myc responsive,up,up,NA,NA,NA,NA,NA,NA,0.0060550991189417,0.982212340836401,0.129129733370797,0.480358435893692,aaap8,Zm00001d002673,GRMZM2G109865,amino acid/auxin permease8,NA,chr2,19114137,19116553,19115345,308452471,327567816,NA
Zm00001eb074030,T2,signi,8_Conserved,up,up,Conserved,up,-0.0294300170782524,0.975534706319481,0.0814522267408047,0.915834642160923,0.227615269865453,0.412151932535044,0.395171644750165,0.0775908884830537,aaap8,Zm00001d002673,GRMZM2G109865,amino acid/auxin permease8,NA,chr2,19114137,19116553,19115345,308452471,327567816,NA
Zm00001eb064380,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.505010220778785,0.0245214509227819,-0.164800306236925,0.266860304895463,aae1,Zm00001d034832,GRMZM2G016774,acyl-activating enzyme1,NA,chr1,304734419,304744300,304739360,0,304739360,NA
Zm00001eb064380,T2,signi,7_Myc responsive,down,up,Conserved,up,0.419961059871891,0.202515328188631,0.472347520906971,0.110346158442087,0.26579419782633,0.0991364887442302,-0.320860005882837,0.139541647074747,aae1,Zm00001d034832,GRMZM2G016774,acyl-activating enzyme1,NA,chr1,304734419,304744300,304739360,0,304739360,NA
Zm00001eb373080,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.23776975810842,0.0393485143336569,-0.16372803861296,0.156573351222367,aap1,Zm00001d044916,EU976635,acylaminoacyl-peptidase1,NA,chr9,8838661,8846091,8842376,1816406690,1825249066,NA
Zm00001eb373080,T2,non-signi,1_Myc conditional,down,down,Cis only,down,-3.2774870728031398,5.34754293813731e-4,-3.21070122146372,0.00255794549386852,-0.425830506748849,0.00126327081937135,-0.0888613414246241,0.547049525769542,aap1,Zm00001d044916,EU976635,acylaminoacyl-peptidase1,NA,chr9,8838661,8846091,8842376,1816406690,1825249066,NA
Zm00001eb020510,T1,NA,5_Constitutive,up,up,NA,NA,NA,NA,NA,NA,0.734897700196836,0.00766997651052896,0.624431075224416,0.00578032842167186,aas1,Zm00001d029577,GRMZM2G068701,auxin amido synthetase1,NA,chr1,76610671,76613620,76612146,0,76612146,NA
Zm00001eb020510,T2,NA,Ambiguous,up,up,NA,NA,NA,NA,NA,NA,1.2398528963388,5.47633208450032e-4,0.293143642382627,0.408396266246478,aas1,Zm00001d029577,GRMZM2G068701,auxin amido synthetase1,NA,chr1,76610671,76613620,76612146,0,76612146,NA
Zm00001eb338800,T1,NA,8_Conserved,down,down,NA,NA,NA,NA,NA,NA,-0.322315521422395,0.0757231835425556,-0.0959971314165065,0.469373930171372,aas10,Zm00001d008957,GRMZM2G001421,auxin amido synthetase10,NA,chr8,27042708,27048119,27045414,1633995488,1661040902,NA
Zm00001eb338800,T2,NA,7_Myc responsive,down,up,NA,NA,NA,NA,NA,NA,0.124144730911777,0.467541214364863,-0.228981176941948,0.159181260800242,aas10,Zm00001d008957,GRMZM2G001421,auxin amido synthetase10,NA,chr8,27042708,27048119,27045414,1633995488,1661040902,NA
Zm00001eb344950,T1,NA,7_Myc responsive,down,down,NA,NA,NA,NA,NA,NA,-0.163113605925142,0.232598258528915,-0.0423146065736637,0.736357370483526,aas11,Zm00001d009714,GRMZM2G162413,auxin amido synthetase11,NA,chr8,77536955,77542082,77539518,1633995488,1711535006,NA
Zm00001eb344950,T2,NA,7_Myc responsive,down,down,NA,NA,NA,NA,NA,NA,-0.0607154651932435,0.631144082263981,-0.121927578721894,0.538728314443011,aas11,Zm00001d009714,GRMZM2G162413,auxin amido synthetase11,NA,chr8,77536955,77542082,77539518,1633995488,1711535006,NA
Zm00001eb352750,T1,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-0.907046606458641,0.0359162677818151,-1.0072423213388,0.0530280742411782,aas12,Zm00001d010697,GRMZM2G366873,auxin amido synthetase12,NA,chr8,124676347,124679034,124677690,1633995488,1758673178,NA
Zm00001eb352750,T2,NA,Ambiguous,down,down,NA,NA,NA,NA,NA,NA,-1.02398224232764,0.150150093943218,-3.34559452939214,0.00510326005252384,aas12,Zm00001d010697,GRMZM2G366873,auxin amido synthetase12,NA,chr8,124676347,124679034,124677690,1633995488,1758673178,NA
Zm00001eb358430,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.272641751806186,0.173527181954952,0.178865215379249,0.247105912498611,aas13,Zm00001d011377,GRMZM2G091276,auxin amido synthetase13,NA,chr8,148441616,148445909,148443762,1633995488,1782439250,NA
Zm00001eb358430,T2,non-signi,1_Myc conditional,down,up,Conserved,up,0.132375456919057,0.744958817451741,0.0959441166250188,0.850685609333199,0.334386132374641,0.029679957797358,-0.168796595544033,0.298465371856983,aas13,Zm00001d011377,GRMZM2G091276,auxin amido synthetase13,NA,chr8,148441616,148445909,148443762,1633995488,1782439250,NA
Zm00001eb108330,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.188806237574497,0.528674061648568,0.472906889655586,0.110907500962108,aas2,Zm00001d006753,GRMZM2G378106,auxin amido synthetase2,NA,chr2,215936630,215939393,215938012,308452471,524390483,NA
Zm00001eb108330,T2,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.24069900052279,0.409301615582723,0.18978412020952,0.725980878675361,aas2,Zm00001d006753,GRMZM2G378106,auxin amido synthetase2,NA,chr2,215936630,215939393,215938012,308452471,524390483,NA
Zm00001eb113360,T1,NA,8_Conserved,up,down,NA,NA,NA,NA,NA,NA,-0.112682998431825,0.625552565416809,0.172433678161964,0.262144419606579,aas3,Zm00001d007395,AT1G28130,auxin amido synthetase3,NA,chr2,230170540,230183845,230177192,308452471,538629663,NA
Zm00001eb113360,T2,NA,2_Mock conditional,down,down,NA,NA,NA,NA,NA,NA,-0.238120374869614,0.22029113770118,-1.19216730245293,0.00392000594376485,aas3,Zm00001d007395,AT1G28130,auxin amido synthetase3,NA,chr2,230170540,230183845,230177192,308452471,538629663,NA
Zm00001eb119720,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-4.81117486517859,1.4927549460784e-5,-5.94216228412922,1.44716318911479e-6,aas4,Zm00001d039345,GRMZM2G061005,auxin amido synthetase4,NA,chr3,2997804,3000407,2999106,552127662,555126768,NA
Zm00001eb119720,T2,NA,6_Fixed,down,down,NA,NA,NA,NA,NA,NA,-3.53157782369934,1.01937071705182e-4,-5.33138133021101,3.98847262721818e-6,aas4,Zm00001d039345,GRMZM2G061005,auxin amido synthetase4,NA,chr3,2997804,3000407,2999106,552127662,555126768,NA
Zm00001eb151250,T1,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.12019650042925,0.00225174456453475,-0.897168878050555,0.00233052763806645,aas6,Zm00001d043244,GRMZM2G061515,auxin amido synthetase6,NA,chr3,195164272,195166812,195165542,552127662,747293204,NA
Zm00001eb151250,T2,NA,5_Constitutive,down,down,NA,NA,NA,NA,NA,NA,-1.8765562939284,1.19464452839472e-4,-2.34798900601855,0.0037675711091,aas6,Zm00001d043244,GRMZM2G061515,auxin amido synthetase6,NA,chr3,195164272,195166812,195165542,552127662,747293204,NA
Zm00001eb152200,T1,NA,2_Mock conditional,up,down,NA,NA,NA,NA,NA,NA,-0.259485759890546,0.123616178516815,1.04702445003372,2.24990580994921e-4,aas7,Zm00001d043350,GRMZM2G033359,auxin amido synthetase7,NA,chr3,199529262,199532894,199531078,552127662,751658740,NA
Zm00001eb152200,T2,signi,Ambiguous,up,up,Compensatory,down,0.94705163651426,0.0777937562038781,-1.11301873410415,0.0120376778929298,1.17270057505923,0.0179579362052939,0.492251253047892,0.0313173469981347,aas7,Zm00001d043350,GRMZM2G033359,auxin amido synthetase7,NA,chr3,199529262,199532894,199531078,552127662,751658740,NA
Zm00001eb326420,T1,NA,8_Conserved,up,up,NA,NA,NA,NA,NA,NA,0.212004001643891,0.433300139196357,0.45428216644609,0.0650340610506053,aas8,Zm00001d022017,GRMZM2G053338,auxin amido synthetase8,NA,chr7,171731535,171734075,171732805,1448186572,1619919377,NA
Zm00001eb326420,T2,signi,Ambiguous,up,up,Trans,down,0.909039670365189,0.0318615137669749,-0.575718114047808,0.500876259289834,1.34339782767161,1.82715401234205e-5,0.995533111034317,0.0678540481891991,aas8,Zm00001d022017,GRMZM2G053338,auxin amido synthetase8,NA,chr7,171731535,171734075,171732805,1448186572,1619919377,NA
